id,name,birthYear
nm9423921,LeVar Burton,
nm9423922,Richard Burton,1925
nm9423923,Robert Burton,1894
nm9423924,Steve Buscemi,1958
nm9423925,Mae Busch,1879
nm9423926,Gary Busey,1944
nm9423927,Billy "Green" Bush,
nm9423928,Anthony Bushell,1904
nm9423929,Francis X. Bushman,1883
nm9423930,Robert Butler,
nm9423931,William Butler,
nm9423932,Yancy Butler,
nm9423933,Charles Butterworth,1896
nm9423934,Red Buttons,1918
nm9423935,Pat Buttram,
nm9423936,Ruth Buzzi,
nm9423937,Spring Byington,1893
nm9423938,John Byner,
nm9423939,Ralph Byrd,1909
nm9423940,Tom Byrd,
nm9423941,Anne Byrne,
nm9423942,Eddie Byrne,1911
nm9423943,Martha Byrne,
nm9423944,Kathleen Byron,
nm9423945,Walter Byron,1899
nm9423946,James Caan,1938
nm9423947,Bruce Cabot,1904
nm9423948,Sebastian Cabot,1918
nm9423949,Jean Cadell,1884
nm9423950,Sid Caesar,1922
nm9423951,Cheri Caffaro,
nm9423952,Nicolas Cage,1964
nm9423953,Jeanne Cagney,1919
nm9423954,Jimmy Cagney,1899
nm9423955,William Cagney,
nm9423956,Howard Caine,1926
nm9423957,Michael Caine,1933
nm9423958,Shakira Caine,
nm9423959,Anna Calder-Marshall,1949
nm9423960,Louis Calhern,1895
nm9423961,Rory Calhoun,1922
nm9423962,Joseph Cali,
nm9423963,Michael Callan,1935
nm9423964,Maria Callas,1923
nm9423965,Joseph Calleia,1897
nm9423966,Simon Callow,
nm9423967,Cab Calloway,1907
nm9423968,Donald Calthrop,1888
nm9423969,Phyllis Calvert,1915
nm9423970,Corinne Calvet,1925
nm9423971,Henry Calvin,1918
nm9423972,Godfrey Cambridge,1929
nm9423973,Rod Cameron,1910
nm9423974,Coleen Camp,
nm9423975,Hamilton Camp,
nm9423976,Rosemary Camp,1913
nm9423977,Frank Campanella,
nm9423978,Joseph Campanella,1927
nm9423979,Beatrice Campbell,1923
nm9423980,Bill Campbell,
nm9423981,Cheryl Campbell,
nm9423982,Colin Campbell,1883
nm9423983,Colin Campbell,1937
nm9423984,Daisy Campbell,
nm9423985,Eric Campbell,1878
nm9423986,Glen Campbell,1935
nm9423987,William Campbell,1926
nm9423988,Gianna Maria Canale,1927
nm9423989,John Candy,1951
nm9423990,James Canning,
nm9423991,Dyan Cannon,1938
nm9423992,Freedy Cannon,
nm9423993,J.D. Cannon,1922
nm9423994,Kathy Cannon,
nm9423995,Judy Canova,1916
nm9423996,Cantilene,nm9423997,Cantinflas,1911
nm9423998,Eddie Cantor,1892
nm9423999,Truman Capote,1925
nm9424000,Ahna Capri,
nm9424001,Kate Capshaw,
nm9424002,Capucine,1933
nm9424003,Irene Cara,
nm9424004,Richard Cardella,
nm9424005,Pat Cardi,
nm9424006,Claudia Cardinale,1939
nm9424007,Arthur Carewe,
nm9424008,Harry Carey,1878
nm9424009,Harry Carey~jr.,
nm9424010,Joyce Carey,1898
nm9424011,Leonard Carey,1893
nm9424012,MacDonald Carey,1913
nm9424013,Phil Carey,1925
nm9424014,Ron Carey,
nm9424015,Timothy Carey,1925
nm9424016,Patrick Cargill,1918
nm9424017,Tim Carhart,
nm9424018,Leo Carillo,
nm9424019,George Carlin,
nm9424020,Anne Carlisle,
nm9424021,Kitty Carlisle,1915
nm9424022,Johanna Carlo,
nm9424023,Charles Carlson,
nm9424024,Karen Carlson,
nm9424025,Moose Carlson,
nm9424026,Richard Carlson,
nm9424027,Ingmari Carlssen,
nm9424028,Pamela Carme,
nm9424029,Julie Carmen,
nm9424030,Hoagy Carmichael,1899
nm9424031,Ian Carmichael,1920
nm9424032,Tullio Carminati,1894
nm9424033,Judy Carne,1939
nm9424034,Art Carney,1918
nm9424035,George Carney,1887
nm9424036,Angela Carnon,
nm9424037,Morris Carnovsky,1897
nm9424038,Martine Carol,1922
nm9424039,Sue Carol,1907
nm9424040,Leslie Caron,1931
nm9424041,Horace Carpenter,
nm9424042,Linda Carpenter,
nm9424043,Carpin,
nm9424044,Carol Carr,
nm9424045,Charmian Carr,1944
nm9424046,Darleen Carr,
nm9424047,Mary Carr,1874
nm9424048,Paul Carr,
nm9424049,Bruce Carradine,
nm9424050,David Carradine,1940
nm9424051,John Carradine,1906
nm9424052,Keith Carradine,1945
nm9424053,Robert Carradine,1954
nm9424054,Barbara Carrera,1945
nm9424055,Jim Carrey,
nm9424056,Matthew Carriere,
nm9424057,Pat Carrol,
nm9424058,Regina Carrol,
nm9424059,John Carroll,1906
nm9424060,Leo G. Carroll,1892
nm9424061,Madeleine Carroll,1906
nm9424062,Nancy Carroll,1905
nm9424063,Regina Carroll,
nm9424064,Charles Carson,1898
nm9424065,Jack Carson,1910
nm9424066,John Carson,1927
nm9424067,Kit Carson,
nm9424068,Ann Carter,1936
nm9424069,Ben Carter,1911
nm9424070,Helena Carter,1923
nm9424071,Helena Bonham Carter,1966
nm9424072,Jack Carter,1922
nm9424073,Jim Carter,
nm9424074,Lydia Carter,
nm9424075,Lynda Carter,
nm9424076,T.K. Carter,
nm9424077,Veronica Cartwright,1949
nm9424078,Anthony Caruso,1913
nm9424079,Louise Carver,1898
nm9424080,Maria Casares,1922
nm9424081,Bernie Casey,
nm9424082,Johnny Cash,1932
nm9424083,Rosalind Cash,1945
nm9424084,John Cassavetes,1929
nm9424085,JeanPierre Cassel,1932
nm9424086,Seymour Cassel,1935
nm9424087,Jack Cassidy,
nm9424088,Joanna Cassidy,1944
nm9424089,Ted Cassidy,1932
nm9424090,JeanPierre Castaldi,
nm9424091,Richard Castellano,1931
nm9424092,William Castle,1914
nm9424093,Phoebe Cates,1963
nm9424094,Walter Catlett,1889
nm9424095,Kim Cattrall,
nm9424096,Joan Caulfield,1922
nm9424097,Olimpia Cavalli,
nm9424098,Paul Cavanagh,1895
nm9424099,Hobart Cavanaugh,1886
nm9424100,Dick Cavett,
nm9424101,Joseph Cawthorn,1868
nm9424102,John Cazale,1936
nm9424103,Christopher Cazenove,
nm9424104,Adolfo Celi,1922
nm9424105,Gino Cervi,1901
nm9424106,Renzo Cesana,
nm9424107,June Chadwick,
nm9424108,George Chakiris,1933
nm9424109,William Challee,
nm9424110,Richard Chamberlain,1935
nm9424111,Wilt Chamberlain,
nm9424112,Marilyn Chambers,
nm9424113,Lolita Chammah,1983
nm9424114,Marge Champion,1923
nm9424115,Jackie Chan,
nm9424116,Chick Chandler,1905
nm9424117,George Chandler,1902
nm9424118,Helen Chandler,1909
nm9424119,Jeff Chandler,1918
nm9424120,Joan Chandler,1923
nm9424121,John Davis Chandler,1937
nm9424122,Simon Chandler,
nm9424123,Lon Chaney,1883
nm9424124,Lon Chaney~jr.,1906
nm9424125,Carol Channing,1921
nm9424126,Margo Channing,
nm9424127,Stockard Channing,1944
nm9424128,Charlie Chaplin,1889
nm9424129,Esme Chaplin,
nm9424130,Geraldine Chaplin,1944
nm9424131,Josephine Chaplin,
nm9424132,Oona Chaplin,1926
nm9424133,Sydney Chaplin,1926
nm9424134,Edward Chapman,1901
nm9424135,Geraldine Chapman,
nm9424136,Graham Chapman,
nm9424137,Lonny Chapman,
nm9424138,Marguerite Chapman,1916
nm9424139,Cyd Charisse,1921
nm9424140,Bobby H. Charles,
nm9424141,Ray Charles,1930
nm9424142,Ian Charleson,
nm9424143,Henri Charrieri,
nm9424144,Spencer Charters,1878
nm9424145,Charlie Chase,1893
nm9424146,Chevy Chase,1949
nm9424147,Stephen Chase,
nm9424148,Martine Chassaing,
nm9424149,Marvin Chatinover,
nm9424150,Soumitra Chatterjee,19bb
nm9424151,Ruth Chatterton,1893
nm9424152,Chubby Checker,1941
nm9424153,Michael Chekhov,1891
nm9424154,Joan Chen,
nm9424155,Cher,1946
nm9424156,Patrice Chereau,
nm9424157,Nicolai Cherkassov,1903
nm9424158,Virginia Cherrill,1908
nm9424159,Arthur Chesney,
nm9424160,Helen Chester,
nm9424161,Leslie Cheung,
nm9424162,Anne Chevalier,1915+
nm9424163,Maurice Chevalier,1888
nm9424164,Walter Chiari,1924
nm9424165,Sonny Chiba,
nm9424166,Lois Chiles,1950
nm9424167,Eric Chitty,
nm9424168,Rae Dawn Chong,1961
nm9424169,Shelby Chong,
nm9424170,Thomas Chong,
nm9424171,Sarita Choudhury,
nm9424172,Navin Chowdhury,
nm9424173,Linda Cristian,
nm9424174,Suzanne Christian,
nm9424175,Audrey Christie,1912
nm9424176,Julie Christie,1940
nm9424177,Dave Dennis Christopher,1955
nm9424178,Kay Christopher,
nm9424179,William Christopher,
nm9424180,International Chrysis,1951
nm9424181,Berton Churchill,1876
nm9424182,Sarah Churchill,
nm9424183,Eduardo Cianelli,1887
nm9424184,Diane Cilento,1933
nm9424185,Michael Cimino,1940
nm9424186,Augusta Ciolli,
nm9424187,Audrey Claire,
nm9424188,Ina Claire,1892
nm9424189,Jimmy Clanton,
nm9424190,Gordon Clapp,
nm9424191,Eric Clapton,
nm9424192,Mary Clare,1894
nm9424193,O.B. Clarence,1870
nm9424194,D. Greydon Clark,
nm9424195,Candy Clark,1949
nm9424196,Cliff Clark,1893
nm9424197,Dane Clark,1913
nm9424198,Ernest Clark,1912
nm9424199,Fred Clark,1914
nm9424200,Ken Clark,
nm9424201,Marguerite Clark,1883
nm9424202,Petula Clark,1932
nm9424203,Susan Clark,1940
nm9424204,Mae Clarke,1910
nm9424205,Caitlin Clarke,
nm9424206,Sharon D. Clarke,
nm9424207,Warren Clarke,
nm9424208,D.A. ClarkeSmith,1888
nm9424209,Jill Clayburgh,1945
nm9424210,Ethel Clayton,1884
nm9424211,John Cleese,1939
nm9424212,Pierre Clementi,1941
nm9424213,John Clements,1910
nm9424214,David Clendinning,
nm9424215,David Clennon,
nm9424216,Corinne Clery,
nm9424217,Jimmy Cliff,
nm9424218,Montgomery Clift,1920
nm9424219,Colin Clive,1898
nm9424220,E.E. Clive,1879
nm9424221,Al Cliver,
nm9424222,George Clooney,dob
nm9424223,Rosemary Clooney,1928
nm9424224,Glenn Close,1947
nm9424225,Raymond Cloutier,
nm9424226,Suzanne Cloutier,1927
nm9424227,Vera Clouzot,1921
nm9424228,Jennifer Cluff,
nm9424229,Alec Clunes,1912
nm9424230,Andy Clyde,1892
nm9424231,June Clyde,
nm9424232,Lee J. Cobb,1911
nm9424233,Charles Coburn,1877
nm9424234,James Coburn,1928
nm9424235,Steve Cochran,1917
nm9424236,James Coco,1928
nm9424237,Ann Codee,1890
nm9424238,Lew Cody,1884
nm9424239,George Coe,
nm9424240,Peter Coe,1929
nm9424241,Tristam Coffin,
nm9424242,George M. Cohan,1878
nm9424243,Mindy Cohen,
nm9424244,Nicholas Colasanto,
nm9424245,Claudette Colbert,1905
nm9424246,Mabel Colcord,
nm9424247,George Cole,1925
nm9424248,Nat King Cole,1919
nm9424249,Rosalie Cole,
nm9424250,Robert Coleby,
nm9424251,Charles Coleman,1885
nm9424252,Dabney Coleman,
nm9424253,Gary Coleman,1968
nm9424254,Nancy Coleman,1917
nm9424255,David Colin~jr.,
nm9424256,Jean Colin,1905
nm9424257,Bonar Colleano,1924
nm9424258,Kenneth Colley,
nm9424259,Constance Collier,1878
nm9424260,Dan Collier,
nm9424261,John Collier,1931
nm9424262,Lois Collier,1919
nm9424263,Patience Collier,
nm9424264,Richard Collier,1919
nm9424265,William Collier,1866
nm9424266,Patricia Collinge,1892
nm9424267,Cora Sue Collins,1927
nm9424268,Eddie Collins,1884
nm9424269,Joan Collins,1933
nm9424270,Lewis Collins,1946
nm9424271,Phil Collins,
nm9424272,Ray Collins,1890
nm9424273,Pauline Collins,1940
nm9424274,Roberta Collins,
nm9424275,Russell Collins,1897
nm9424276,June Collyer,1891
nm9424277,Richard Colman,1891
nm9424278,Ronald Colman,1891
nm9424279,Scott Colomby,
nm9424280,Miriam Colon,
nm9424281,Willie Colon,
nm9424282,Jerry Colonna,1903
nm9424283,Tita Colorado,
nm9424284,Norman Combes,
nm9424285,Frederick Combs,
nm9424286,Anjanette Comer,1942
nm9424287,Dorothy Comingore,1913
nm9424288,The Commodores,n.a.
nm9424289,Betty Compson,1896
nm9424290,Fay Compton,
nm9424291,Joyce Compton,1907
nm9424292,Oliver Conant,
nm9424293,Jeff Conaway,1950
nm9424294,Chester Conklin,1888
nm9424295,Jimmy Conlin,1884
nm9424296,Didi Conn,
nm9424297,Betty Connell,
nm9424298,Chris Connelly,
nm9424299,Jenifer Connelly,
nm9424300,Neil Connery,1938
nm9424301,Sean Connery,1929
nm9424302,Walter Connolly,1887
nm9424303,Kenneth Connor,1918
nm9424304,Chuck Connors,1937
nm9424305,Michael Connors,1925
nm9424306,Mike Connors,1925
nm9424307,Touch Connors,1925
nm9424308,Robert Conrad,1935
nm9424309,William Conrad,1920
nm9424310,Hans Conried,1917
nm9424311,Frank Conroy,1890
nm9424312,John Considine,
nm9424313,Tim Considine,
nm9424314,Michel Constantin,
nm9424315,Richard Conte,1914
nm9424316,Mario Conti,
nm9424317,Tom Conti,1945
nm9424318,Frank Converse,1938
nm9424319,Bert Convy,1932
nm9424320,Gary Conway,1938
nm9424321,Morgan Conway,1903
nm9424322,Tim Conway,1933
nm9424323,Carolyn Conwell,
nm9424324,Jackie Coogan,1914
nm9424325,Clyde Cook,1891
nm9424326,Elisha Cook~jr.,1902
nm9424327,Fielder Cook,1923
nm9424328,Perry Cook,
nm9424329,Peter Cook,1937
nm9424330,Ron Cook,
nm9424331,Alice Cooper,
nm9424332,Gary Cooper,1901
nm9424333,Dame Gladys Cooper,1888
nm9424334,Jackie Cooper,1921
nm9424335,Melville Cooper,1896
nm9424336,Miriam Cooper,1900
nm9424337,Terrec Cooper,
nm9424338,Robert Coote,1909
nm9424339,Francis Ford Coppola,1939
nm9424340,Sofia Coppola,
nm9424341,Gretchen Corbett,1947
nm9424342,Harry H. Corbett,1925
nm9424343,Barry Corbin,
nm9424344,Ellen Corby,1913
nm9424345,Kevin Corcoran,1949
nm9424346,Alex Cord,1931
nm9424347,Lola Cordova,
nm9424348,Raymond Cordy,1898
nm9424349,Irwin Corey,
nm9424350,Jeff Corey,1914
nm9424351,Wendell Corey,1914
nm9424352,Roger Corman,1926
nm9424353,Judy Cornwell,
nm9424354,Adrienne Corri,1930
nm9424355,Douglas `Wrong Way' Corrigan,1907
nm9424356,Lloyd Corrigan,1900
nm9424357,Salvatore Corsitto,
nm9424358,Bud Cort,1950
nm9424359,Valentina Cortesa,1924
nm9424360,Joseph Cortese,
nm9424361,Ricardo Cortez,1899
nm9424362,Nicholas Cortland,
nm9424363,Henry Cory,
nm9424364,Wendell Cory,
nm9424365,Cybil Cosack,
nm9424366,Ernest Cosart,
nm9424367,Bill Cosby,1938
nm9424368,Howard Cosell,1919
nm9424369,Rich Cosentino,
nm9424370,James Cossins,1933
nm9424371,Caroline `Tula' Cossey,1955
nm9424372,Desiree Costeau,
nm9424373,Dolores Costello,1905
nm9424374,Helene Costello,1904
nm9424375,Lou Costello,1906
nm9424376,Kevin Costner,1955
nm9424377,Joseph Cotten,1905
nm9424378,George Coulouris,1903
nm9424379,Carolyn Courage,
nm9424380,Clotilde Courau,1969
nm9424381,Hazel Court,1926
nm9424382,Tom Courtenay,1937
nm9424383,Cicely Courtneige,
nm9424384,Maggie CousineauArndt,
nm9424385,Jerome Cowan,1897
nm9424386,Herbert `Cowboy' Coward,
nm9424387,Noel Coward,1899
nm9424388,Ronny Cox,1938
nm9424389,Ruth Cox,
nm9424390,Wally Cox,1924
nm9424391,Peter Coyote,
nm9424392,Buster Crabbe,1907
nm9424393,Donald Crabtree,
nm9424394,James Craig,1912
nm9424395,Michael Craig,1928
nm9424396,Wendy Craig,1934
nm9424397,Jack Crain,
nm9424398,Jeanne Crain,1925
nm9424399,Grant Cramer,
nm9424400,Norma Crane,
nm9424401,Nick Cravat,1911
nm9424402,Frank Craven,1875
nm9424403,Gemma Craven,1950
nm9424404,Andrew Crawford,1917
nm9424405,Broderick Crawford,1910
nm9424406,Joan Crawford,1906
nm9424407,John Crawford, 
nm9424408,Michael Crawford,1942
nm9424409,Laird Cregar,1916
nm9424410,Plett Creighton,
nm9424411,Jack Creley,
nm9424412,Richard Crenna,1926
nm9424413,Robert Crenna,
nm9424414,Laura Hope Crews,1880
nm9424415,Bernard Cribbins,1928
nm9424416,Michael Crichton,
nm9424417,Lou Crisoula,
nm9424418,Donald Crisp,1880
nm9424419,Linda Cristal,1936
nm9424420,Barry Crocker,
nm9424421,Dick Crockett,
nm9424422,Richard Cromwell,1910
nm9424423,Hume Cronyn,1911
nm9424424,Bing Crosby,1904
nm9424425,Cathy Lee Crosby,
nm9424426,Harry Crosby,
nm9424427,Kim Crosby,
nm9424428,Lindsay Crosby,1938
nm9424429,Mary Crosby,
nm9424430,Henrietta Crosman,1861
nm9424431,Ben Cross,1948
nm9424432,Rupert Crosse,1927
nm9424433,Scatman Crothers,
nm9424434,Lindsay Crouse,
nm9424435,Pat Crowley,1929
nm9424436,Andrew Cruickshank,1907
nm9424437,Tom Cruise,1961
nm9424438,Rosalie Crutchley,1921
nm9424439,James Cruze,1884
nm9424440,Billy Crystal,1948
nm9424441,Riccardo Cucciola,1932
nm9424442,Macaulay Culkin,1980
nm9424443,Kieran Culkin,1982
nm9424444,John Cullum,
nm9424445,Robert Culp,1930
nm9424446,Roland Culver,1900
nm9424447,Dorothy Cumming,
nm9424448,Constance Cummings,1910
nm9424449,Bob Cummings,1908
nm9424450,Quinn Cummings,
nm9424451,Susan Cummings,
nm9424452,Peggy Cummins,
nm9424453,Cecil Cunningham,1888
nm9424454,John Cunningham,
nm9424455,Alain Cuny,1908
nm9424456,Lee Curreri,
nm9424457,Finlay Currie,1878
nm9424458,Michael Currie,
nm9424459,Sondra Currie,
nm9424460,Steve Curry,
nm9424461,Tim Curry,1946
nm9424462,Jane Curtin,
nm9424463,Valerie Curtin,
nm9424464,Alan Curtis,1909
nm9424465,Jamie Lee Curtis,1958
nm9424466,Kelly Curtis,
nm9424467,Ken Curtis,1916
nm9424468,Tony Curtis,1925
nm9424469,George Curzon,1896
nm9424470,Cyril Cusack,1910
nm9424471,Peter Cushing,1913
nm9424472,Allan Cuthbertson,1920
nm9424473,Zbigniew Cybulski,1927
nm9424474,Maryam DAbo,
nm9424475,Olivia DAbo,1970
nm9424476,Willem Dafoe,
nm9424477,Lil Dagover,
nm9424478,Arlene Dahl,1924
nm9424479,Eva Dahlbeck,1920
nm9424480,Dan Daily,1914
nm9424481,Elizabeth Daily,
nm9424482,Irene Daily,
nm9424483,Amy Dalby,1888
nm9424484,Charles Dale,1881
nm9424485,Jennifer Dale,
nm9424486,Jim Dale,1935
nm9424487,Marcel Dalio,1900
nm9424488,John Dall,1918
nm9424489,Beatrice Dalle,
nm9424490,Timothy Dalton,1944
nm9424491,Roger Daltrey,1944
nm9424492,James Daly,1918
nm9424493,Tyne Daly,1947
nm9424494,Mark Damon,
nm9424495,Vic Damone,1929
nm9424496,Claude Dampier,1879
nm9424497,Bill Dana,
nm9424498,Leona Dana,
nm9424499,Leora Dana,1923
nm9424500,Mara Danaud,
nm9424501,Charles Dance,
nm9424502,Tom dAndrea,
nm9424503,Dorothy Dandridge,1923
nm9424504,Karl Dane,1886
nm9424505,Beverly D'Angelo,1854
nm9424506,Mirella D'Angelo,
nm9424507,Rodney Dangerfield,
nm9424508,Henry Daniell,1894
nm9424509,Suzanne Danielle,
nm9424510,Anthony Daniels,
nm9424511,Bebe Daniels,1901
nm9424512,Jeff Daniels,
nm9424513,William Daniels,1927
nm9424514,Blythe Danner,1945
nm9424515,Sybil Danning,
nm9424516,Royal Dano,1922
nm9424517,Ted Danson,1952
nm9424518,Michael Dante,1931
nm9424519,Helmut Dantine,1917
nm9424520,Ray Danton,1931
nm9424521,Tony Danza,
nm9424522,Patti D'Arbanville,
nm9424523,Kim Darby,1947
nm9424524,Denise Darcel,1925
nm9424525,Alex D'Arcy,1908
nm9424526,Ruth Dardick,
nm9424527,Frank Darien,
nm9424528,Bobby Darin,1936
nm9424529,Linda Darnell,1921
nm9424530,James Darren,1936
nm9424531,Danielle Darrieux,1917
nm9424532,Jane Darwell,1880
nm9424533,Howard daSilva,1909
nm9424534,Jules Dassin,1911
nm9424535,Jean Daste,
nm9424536,Claude Dauphin,1903
nm9424537,Elyssa Davalos,
nm9424538,Doris Davenport,
nm9424539,Harry Davenport,1866
nm9424540,Nigel Davenport,1928
nm9424541,Thayer David,1926
nm9424542,Eileen Davidson,
nm9424543,John Davidson,1886
nm9424544,William B. Davidson,1888
nm9424545,John Howard Davies,1939
nm9424546,Lolita Davidovitch,
nm9424547,Marion Davies,1897
nm9424548,Rupert Davies,1916
nm9424549,Bette Davis,1908
nm9424550,Brad Davis,1950
nm9424551,Clifton Davis,
nm9424552,Geena Davis,
nm9424553,Gene Davis,
nm9424554,Jim Davis,1915
nm9424555,Joan Davis,1907
nm9424556,Judy Davis,1956
nm9424557,Larry Davis,
nm9424558,Lyndon Davis,
nm9424559,Mac Davis,
nm9424560,Miles Davis,
nm9424561,Nancy Davis,1956
nm9424562,Ossie Davis,1917
nm9424563,Phyllis Davis,
nm9424564,Roger Davis,
nm9424565,Sammy Davis~jr.,1925
nm9424566,Sonny Carl Davis,
nm9424567,Bruce Davison,1948
nm9424568,Marjorie Daw,
nm9424569,Marpessa Dawn,
nm9424570,Anthony Dawson,1916
nm9424571,Clayton Day,
nm9424572,Dennis Day,
nm9424573,Doris Day,1924
nm9424574,Frances Day,1908
nm9424575,Josette Day,1914
nm9424576,Laraine Day,1917
nm9424577,Lawrence Day,
nm9424578,Marceline Day,
nm9424579,Daniel DayLewis,1957
nm9424580,Brian Deacon,
nm9424581,Richard Deacon,1923
nm9424582,Isabel Dean,1918
nm9424583,Jimmy Dean,1931
nm9424584,Laura Dean,
nm9424585,Darcia Deane,
nm9424586,Maria DeAragon,
nm9424587,Brenda deBanzie,1915
nm9424588,Kristine DeBell,
nm9424589,John DeBello,
nm9424590,Yvonne deBray,1889
nm9424591,Nigel deBrulier,1878
nm9424592,Rosemary de Camp,1913
nm9424593,Yvonne deCarlo,1922
nm9424594,Jeanne DeCasalis,1896
nm9424595,Pedro DeCordoba,1881
nm9424596,Arturo deCordova,1908
nm9424597,Ted DeCorsia,1904
nm9424598,Frances Dee,1908
nm9424599,Ruby Dee,1923
nm9424600,Sandra Dee,1942
nm9424601,Ermelinda deFelice,
nm9424602,Eduardo DeFilippo,1900
nm9424603,Luca DeFilippo,
nm9424604,Peppino DeFillippo,
nm9424605,Willem Defoe,
nm9424606,Don Defore,1917
nm9424607,Louis deFunes,1908
nm9424608,Pia Degermark,1949
nm9424609,Nicholas DeGunzberg,
nm9424610,Gloria deHaven,1924
nm9424611,Olivia deHavilland,1916
nm9424612,John Dehner,1915
nm9424613,Albert Dekker,1905
nm9424614,Frank deKova,
nm9424615,Marguerite DeLaMotte,1903
nm9424616,Suzy Delair,1916
nm9424617,Cyril Delevanti,1887
nm9424618,Alain Delon,1935
nm9424619,Daniele Delorme,1926
nm9424620,Carla DelPoggio,
nm9424621,Julie Delpy,1969
nm9424622,Dolores delRio,1905
nm9424623,Dom DeLuise,1933
nm9424624,Robert Deman,
nm9424625,William Demarest,1892
nm9424626,Derrick deMarney,1906
nm9424627,Terrence deMarney,1909
nm9424628,Maria deMadeiros,
nm9424629,Cecil B. DeMille,1881
nm9424630,Katherine DeMille,1911
nm9424631,Mylene Demongeot,1936
nm9424632,Rebecca deMorney,
nm9424633,Carol Dempster,1901
nm9424634,Judi Dench,1934
nm9424635,Catherine Deneuve,1943
nm9424636,Maurice Denham,1909
nm9424637,Robert deNiro,1943
nm9424638,Michael Denison,1915
nm9424639,Brian Dennehy,1940
nm9424640,Charles Denner,1926
nm9424641,Richard Denning,1914
nm9424642,Sandy Dennis,1937
nm9424643,Raymond Denny,
nm9424644,Reginald Denny,1891
nm9424645,Bob Denver,1935
nm9424646,Rossy dePalma,
nm9424647,Elisabeth Depardieu,
nm9424648,Gerard Depardieu,1948
nm9424649,Frederic dePasquale,
nm9424650,Jonny Depp,1963
nm9424651,Lya dePutti,1901
nm9424652,Emilie Dequenne ,1971
nm9424653,Bo Derek,1957
nm9424654,John Derek,1926
nm9424655,Joe deRita, 
nm9424656,Bruce Dern,1936
nm9424657,Laura Dern,1967
nm9424658,Richard Derr,1917
nm9424659,Cleavant Derricks,
nm9424660,Jean Desailly,1920
nm9424661,Anne DeSalvo,
nm9424662,Joe DeSantis,
nm9424663,Vittorio DeSica,1901
nm9424664,Ivan Desny,1922
nm9424665,Edward DeSouza,1933
nm9424666,Ed DeStefane,
nm9424667,Maruschka Detmers,
nm9424668,Ernst Deutsch,1890
nm9424669,William Devane,
nm9424670,William Devane,
nm9424671,Andy Devine,1905
nm9424672,Danny deVito,
nm9424673,Joe Devlin,
nm9424674,William Devlin,
nm9424675,Patrick Dewaere,
nm9424676,Brandon deWilde,1942
nm9424677,Colleen Dewhurst,1926
nm9424678,William Dewhurst,
nm9424679,Billy DeWolf,
nm9424680,Francis DeWolff,1913
nm9424681,Elliot Dexter,
nm9424682,Susan Dey,
nm9424683,Cliff DeYoung,1945
nm9424684,Khigh Dheigh,1910
nm9424685,Selma Diamond,
nm9424686,Cameron Diaz,1970
nm9424687,Bobby DiCicco,
nm9424688,Lucinda Dickey,
nm9424689,Angie Dickinson,1931
nm9424690,John Dierkes,1905
nm9424691,William Dieterle,1893
nm9424692,Marlene Dietrich,1901
nm9424693,Anton Diffring,1918
nm9424694,Arthur Dignam,
nm9424695,Basil Dignam,1905
nm9424696,Mark Dignam,1909
nm9424697,Phyllis Diller,1917
nm9424698,Bradford Dillman,1930
nm9424699,Matt Dillon,1964
nm9424700,Melinda Dillon,1939
nm9424701,Richard Dimbleby,
nm9424702,Charles Dingle,1887
nm9424703,Celine Dion,1969
nm9424704,Piero DiOrio,
nm9424705,Dante DiPaolo,
nm9424706,Bob Dishy,
nm9424707,Divine,
nm9424708,Loretta Divine,
nm9424709,Richard Dix,1894
nm9424710,Donna Dixon,
nm9424711,Ivan Dixon,
nm9424712,Jean Dixon,1896
nm9424713,Gitty Djamal,
nm9424714,Joe Dobisch,
nm9424715,Tamara Dobson,1947
